epoch,iteration,train/loss,train/acc,train/acc_cls,train/mean_iu,train/fwavacc,valid/loss,valid/acc,valid/acc_cls,valid/mean_iu,valid/fwavacc,elapsed_time
0,35,206383.265625,0.725825,0.739813668367225,0.5612651209095851,0.5574546727175527,,,,,,6.81172
0,36,952428.875,0.515925,0.5,0.2579625,0.26617860562499995,,,,,,6.891696
0,37,76830.4921875,0.7724,0.813785611588308,0.603254527763506,0.6529238031534321,,,,,,6.973982
0,38,461086.625,0.452075,0.6113130076200173,0.29162704386704685,0.28329118728048575,,,,,,7.053546
0,39,44945.68359375,0.806775,0.7596095856088682,0.62726798144883,0.6841372663720922,,,,,,7.136496
0,40,107322.078125,0.84615,0.5000701426138326,0.4270083816892327,0.7219275760799484,,,,,,7.223711
0,41,1000603.9375,0.393425,0.5,0.1967125,0.15478323062500002,,,,,,7.307416
0,42,289156.21875,0.6236,0.5,0.3118,0.38887696000000005,,,,,,7.401791
0,43,109458.9140625,0.616175,0.5390043238049483,0.34065027610592247,0.38461648471615717,,,,,,7.491721
0,44,244478.8125,0.6588,0.5212236020486916,0.34800365027816227,0.4358052950882092,,,,,,7.580017
0,45,6297.2958984375,0.9401,0.8868490857693951,0.7257466210178941,0.9034933034650278,,,,,,7.666061
0,46,200544.5625,0.6223,0.5426253330104142,0.3468852832591704,0.39246203358208953,,,,,,7.750112
0,47,98161.8203125,0.67125,0.5575965549724129,0.38587173257375007,0.4554090707271207,,,,,,7.835062
0,48,63077.98828125,0.777875,0.6324095050841315,0.5075733408476157,0.6623902059022106,,,,,,7.917817
0,49,59939.21875,0.8466,0.8359919152111754,0.726487711780786,0.7325655845148611,,,,,,8.000846
0,50,121940.0234375,0.741375,0.7055651966845063,0.5507730936796025,0.5678036582321909,,,,,,8.082099
0,51,51771.70703125,0.757875,0.7114225093313565,0.5649931076608681,0.6208763357198779,,,,,,8.164121
0,52,228117.859375,0.447775,0.604544078750437,0.28764328120950583,0.2762824633440256,,,,,,8.243939
0,53,114538.25,0.8105,0.8088201833054327,0.6746791116597729,0.6840488701472744,,,,,,8.327058
0,54,55716.7890625,0.768175,0.7357381172063091,0.5615363242035826,0.6522298232304935,,,,,,8.409504
0,55,87351.640625,0.7392,0.6952749235968638,0.5501680816285964,0.5761227125667177,,,,,,8.494335
0,56,61916.52734375,0.6048,0.666172771735793,0.4312926607846064,0.4445535620350039,,,,,,8.578284
0,57,310670.46875,0.56105,0.6079886354150751,0.3650376115131233,0.3488034992898247,,,,,,8.659679
0,58,57553.2265625,0.716725,0.7440541174680295,0.556093705151946,0.5647966103872466,,,,,,8.740718
0,59,176741.421875,0.60765,0.6951546015313474,0.43492196388815596,0.4259900032329106,,,,,,8.823686
0,60,273364.46875,0.53405,0.6209086708019689,0.3513189552190421,0.3290545243369488,,,,,,8.906301
0,61,38381.8671875,0.85365,0.8550967616091537,0.7350966352035511,0.7482539383006193,,,,,,8.992085
0,62,59220.9609375,0.83995,0.5,0.419975,0.7055160024999999,,,,,,9.075734
0,63,328964.28125,0.4912,0.5,0.2456,0.24127744000000004,,,,,,9.160288
0,64,325117.75,0.519025,0.5,0.2595125,0.26938695062499995,,,,,,9.242915
0,65,75410.7578125,0.78485,0.651757083879765,0.5371152690785335,0.6388068561579707,,,,,,9.326344
0,66,154769.71875,0.645475,0.5,0.3227375,0.41663797562500005,,,,,,9.409746
0,67,114911.6953125,0.7745,0.5,0.38725,0.5998502499999999,,,,,,9.493981
0,68,247033.234375,0.618925,0.532059715158008,0.3364300054732943,0.38697736602379257,,,,,,9.5778
0,69,80880.6953125,0.733175,0.7538271977696549,0.5622045730640467,0.5958991823632863,,,,,,9.662291
0,70,121945.0,0.678725,0.742629976768405,0.5122014309552438,0.5055118621122467,,,,,,9.745004
0,71,62791.4140625,0.729025,0.7706568028352683,0.5713796676020704,0.5805979956230121,,,,,,9.828063
0,72,49710.00390625,0.726625,0.7258500960738923,0.5523782113025312,0.584121630993899,,,,,,9.911505
0,73,179201.609375,0.709475,0.739416722329501,0.5450275585799591,0.5389486015537037,,,,,,9.995433
0,74,49231.546875,0.860875,0.8598047952177429,0.7550385839415908,0.7555056938850233,,,,,,10.080423
0,75,22988.51953125,0.798575,0.6009264051492719,0.4976991341342477,0.6812890721127435,,,,,,10.16355
0,76,406452.3125,0.5464,0.6613535406323491,0.3720216956315518,0.3552818497847233,,,,,,10.246194
0,77,40276.734375,0.76915,0.7960372068862654,0.6248717196195166,0.6254124341889121,,,,,,10.329914
0,78,255072.015625,0.666975,0.5626754995014526,0.38946984927991346,0.4522383594977174,,,,,,10.412872
0,79,149962.015625,0.716325,0.5677566453478765,0.44355651978754507,0.564118970038505,,,,,,10.4961
0,80,134933.90625,0.71835,0.6165909497705016,0.4748348462311201,0.5414736063795387,,,,,,10.580131
0,81,140667.375,0.69145,0.7476396726591987,0.465237609097643,0.5953209207418095,,,,,,10.663963
0,82,359491.46875,0.558675,0.5818211967593689,0.3403036572201581,0.3305254562742845,,,,,,10.745994
0,83,81975.7734375,0.632075,0.6311750826174347,0.4480140904061502,0.47810609552114597,,,,,,10.829504
0,84,23813.927734375,0.8003,0.7832293116544697,0.6082119251676963,0.6924174506800019,,,,,,10.911945
0,85,290137.25,0.523225,0.617493682057042,0.33820424382846725,0.31276644382285745,,,,,,10.995493
0,86,76902.859375,0.6506,0.6789588031049127,0.48207362652603575,0.4833417804206416,,,,,,11.079299
0,87,150311.125,0.553775,0.6131220738685625,0.3565308315236041,0.3365448542307582,,,,,,11.16398
0,88,79847.90625,0.674775,0.6748722259139779,0.5091352291063646,0.5091080662061834,,,,,,11.246518
0,89,27130.0234375,0.813625,0.6970024396519446,0.5914169864454073,0.6712664401210449,,,,,,11.330664
0,90,40808.875,0.689,0.7411688233736454,0.5164269356391531,0.5438830154445009,,,,,,11.412779
0,91,34809.890625,0.802975,0.8267918244109309,0.669397020900022,0.6742256810633112,,,,,,11.498609
0,92,54488.16015625,0.674975,0.689973735153722,0.5092352907739126,0.5107560474652246,,,,,,11.580279
0,93,168729.828125,0.55805,0.6020133844567591,0.3654576951070826,0.35046527722383936,,,,,,11.666983
0,94,99432.8515625,0.6546,0.7573578775135358,0.4816926770708283,0.5049763795840917,,,,,,11.750573
0,95,135939.0,0.602075,0.6572416853835739,0.4177296369424299,0.40281725996704654,,,,,,11.848881
0,96,56061.87890625,0.607075,0.5502364775139448,0.39676092051067935,0.44949290164615263,,,,,,11.931399
0,97,123311.7734375,0.4067,0.5669439749945453,0.2417691105921476,0.20371539485569673,,,,,,12.018043
0,98,46341.51171875,0.828025,0.5,0.4140125,0.685625400625,,,,,,12.099653
0,99,198163.59375,0.560275,0.5,0.2801375,0.31390807562499995,,,,,,12.183261
0,100,96604.28125,0.681725,0.5611323750818145,0.3983127589888889,0.4737279423592953,,,,,,12.262978
0,101,29811.837890625,0.8282,0.8746545851956173,0.6826648435279374,0.7246468521442981,,,,,,12.345941
0,102,31636.767578125,0.750525,0.7586012104098891,0.6004306690861605,0.6016627919126418,,,,,,12.424786
0,103,144247.734375,0.84105,0.5,0.420525,0.7073651025,,,,,,12.506697
0,104,33014.57421875,0.742725,0.6644540502664058,0.5285407853660791,0.5844441257231049,,,,,,12.5864
0,105,104196.7734375,0.61405,0.5742379791589254,0.3885758321182092,0.4094546825760962,,,,,,12.66882
0,106,147138.21875,0.532225,0.5,0.2661125,0.28326345062499997,,,,,,12.749281
0,107,13777.9921875,0.81415,0.6482727502116873,0.548336368633757,0.6774867626725531,,,,,,12.832794
0,108,102242.1484375,0.618425,0.6497580865232682,0.44513727427084165,0.45635338706215933,,,,,,12.912879
0,109,135647.3125,0.45445,0.5016833043375788,0.2937984297936183,0.29817277405116616,,,,,,12.995165
0,110,53699.265625,0.67785,0.7424425189218583,0.5121111307571187,0.5175979542948292,,,,,,13.073997
0,111,23829.5859375,0.7426,0.6650140713329507,0.5291151502538867,0.586925736434924,,,,,,13.15591
0,112,51700.203125,0.73055,0.7787771287677547,0.5750740351109407,0.5787166760825536,,,,,,13.235042
0,113,17385.677734375,0.8469,0.7865223593531324,0.6504623124532637,0.751237985875802,,,,,,13.317753
0,114,29858.443359375,0.70215,0.5577161672890252,0.4313434955342772,0.5704279130173738,,,,,,13.399864
0,115,57673.7734375,0.762175,0.647123518318365,0.5171939153595153,0.590853815165283,,,,,,13.484171
0,116,86949.6640625,0.642925,0.641144145757846,0.4606672310853708,0.4613940486343465,,,,,,13.567308
0,117,39569.89453125,0.621375,0.5883933868066329,0.42003256666228483,0.473156374085445,,,,,,13.6538
0,118,76032.8359375,0.489675,0.661991654523778,0.3242182157310454,0.3240984603038025,,,,,,13.735976
0,119,86936.1640625,0.684925,0.5069741238038756,0.3517087139586049,0.47292991293275755,,,,,,13.822168
0,120,235633.1875,0.364725,0.364725,0.1823625,0.364725,,,,,,13.905754
0,121,27007.8203125,0.770075,0.8169603546520453,0.6178131931085027,0.6389338943598392,,,,,,13.990999
0,122,37154.9375,0.60715,0.56904162434217,0.4094313051290582,0.443479060609102,,,,,,14.074659
0,123,56423.9296875,0.671575,0.5973950352436408,0.41900983074632947,0.46032232157405895,,,,,,14.159516
0,124,200717.53125,0.391375,0.5808800743724822,0.23606958204910106,0.20247057178063566,,,,,,14.242234
0,125,59025.859375,0.753675,0.7649405344081326,0.5959421861956798,0.5929261142201974,,,,,,14.333566
0,126,40214.43359375,0.64305,0.7518589502544403,0.4692481934826761,0.49278948559004865,,,,,,14.415573
0,127,30462.6875,0.697275,0.6903346843372072,0.5254948747348586,0.5408657666041481,,,,,,14.504357
0,128,14998.1181640625,0.847725,0.8532956179403038,0.7353621339432008,0.7363812960439403,,,,,,14.58944
0,129,57048.12109375,0.72515,0.733511753188969,0.568631211633633,0.5678324104332627,,,,,,14.676734
0,130,17266.58984375,0.851575,0.86395289640681,0.736626134157267,0.7452619001711864,,,,,,14.759762
0,131,81420.0546875,0.632825,0.6908650810355714,0.45345721862770905,0.43999046375921375,,,,,,14.845161
0,132,52723.16015625,0.576325,0.5861245871855514,0.40244152314290993,0.4109828643249953,,,,,,14.928278
0,133,66121.7734375,0.581025,0.6287628420303123,0.3845581015821697,0.36846188715019734,,,,,,15.012878
0,134,197082.3125,0.374775,0.5696507372711047,0.2219782329675749,0.18482183709572686,,,,,,15.096326
0,135,70452.53125,0.58025,0.6846346005341655,0.40836438243558987,0.4032084327351355,,,,,,15.181717
0,136,36553.67578125,0.7834,0.7578806170355465,0.6171032869952502,0.6277847393734564,,,,,,15.265399
0,137,44036.73046875,0.647025,0.6926829210676393,0.47261940794900326,0.49308564702979035,,,,,,15.352087
0,138,33148.390625,0.7495,0.5954786017232205,0.4746612015543182,0.6197195895820118,,,,,,15.434527
0,139,26599.642578125,0.78595,0.7775541218023451,0.637827904418725,0.6495552668762706,,,,,,15.518808
0,140,54352.16796875,0.6826,0.5049031855696805,0.35026186102679846,0.4714047429906794,,,,,,15.59868
0,141,95215.4609375,0.587875,0.6219693336321495,0.3865858584055561,0.37408980111641443,,,,,,15.681109
0,142,27369.048828125,0.67835,0.7025005705836224,0.5115783289579646,0.5187043767478725,,,,,,15.761325
0,143,53308.03515625,0.60225,0.7019186903062145,0.43075796675390843,0.4278452374336803,,,,,,15.843883
0,144,54398.140625,0.6689,0.6185509387921598,0.4386449453037725,0.46488933787444553,,,,,,15.924909
0,145,53261.55859375,0.6793,0.6647633412339296,0.4928778955906966,0.5289296137796875,,,,,,16.007687
0,146,40812.01953125,0.7391,0.7345400336991252,0.5793054026305685,0.5892918170510972,,,,,,16.086973
0,147,14096.798828125,0.850075,0.8176476925595422,0.6924672451605501,0.7479749731693166,,,,,,16.171663
0,148,30908.42578125,0.73215,0.7069167970365575,0.5504777683908797,0.5870509411193859,,,,,,16.252731
0,149,72513.390625,0.491425,0.6351019505283519,0.3237429661856446,0.3084277750572281,,,,,,16.336513
0,150,41202.3984375,0.7126,0.7252999010185697,0.5520185322563266,0.557029650727475,,,,,,16.416843
0,151,10962.1396484375,0.8792,0.8936107684416081,0.7676242056711717,0.7913686610253432,,,,,,16.503847
0,152,56387.6875,0.58705,0.768175717314783,0.36094535762289404,0.5146951791161186,,,,,,16.586132
0,153,26156.587890625,0.76115,0.8062772955736818,0.5913378958959667,0.6380631600591515,,,,,,16.675139
0,154,29475.357421875,0.794825,0.8131533567999393,0.6407036651511304,0.6732553898739109,,,,,,16.759983
0,155,50780.72265625,0.749875,0.6600902069990255,0.5196899269242102,0.5726950471524589,,,,,,16.84533
0,156,14027.177734375,0.878875,0.8453278491327599,0.7240919803787838,0.7940826942354062,,,,,,16.928324
0,157,21373.32421875,0.807425,0.8053927523824622,0.6754128368899447,0.6762709403447196,,,,,,17.015412
0,158,28298.033203125,0.787275,0.796898610807599,0.642531079549779,0.6549566303969943,,,,,,17.098434
0,159,37011.45703125,0.731975,0.6541389767081747,0.5019471647724527,0.5455324207881438,,,,,,17.18991
0,160,62129.1640625,0.6582,0.6337456796363813,0.44003559152415206,0.45146209240950275,,,,,,17.273108
0,161,14704.7490234375,0.821975,0.8507240445127437,0.6828097292117117,0.7095084432835408,,,,,,17.35754
0,162,35719.12109375,0.8172,0.8132416415268233,0.6877422329693414,0.6907330224444318,,,,,,17.44236
0,163,15661.958984375,0.847975,0.8031795870810443,0.6970804137779562,0.7361461140363664,,,,,,17.525524
0,164,16204.728515625,0.802175,0.7175801477307341,0.5705970827079958,0.6960162529533263,,,,,,17.604531
0,165,23420.02734375,0.7837,0.8342290957247616,0.6367247584486955,0.6563451458267999,,,,,,17.686739
0,166,33567.58984375,0.8077,0.5308611856550378,0.4334793048630188,0.6528530713526106,,,,,,17.766318
0,167,25824.173828125,0.77165,0.7679124103228732,0.6034116411097246,0.6418178295744449,,,,,,17.850076
0,168,18819.921875,0.836925,0.8076032607001464,0.6763018290887559,0.728971716359357,,,,,,17.929434
0,169,14997.0205078125,0.8644,0.8848736350591662,0.739663063045654,0.771369653570703,,,,,,18.010973
0,170,19843.205078125,0.8231,0.7555959536320893,0.6470000574681029,0.691281297525276,,,,,,18.090816
0,171,182165.34375,0.349725,0.5908032596041909,0.21083656566940068,0.19361568379689145,,,,,,18.180668
0,172,17881.521484375,0.832075,0.7986159770620671,0.6802572616830367,0.7148630404264456,,,,,,18.263586
0,173,35886.83984375,0.666925,0.5,0.3334625,0.444788955625,,,,,,18.345176
0,174,13421.310546875,0.878025,0.7733171057288617,0.6889989426188168,0.7827126132171971,,,,,,18.426332
0,175,54699.375,0.55775,0.6318255697999753,0.3842681589494744,0.373467719753865,,,,,,18.511719
0,176,17476.783203125,0.802575,0.7632072012405642,0.6400824011880091,0.6637050615549622,,,,,,18.597183
0,177,46634.91796875,0.652725,0.6101358906114498,0.45160166579148553,0.48021528075199316,,,,,,18.682734
0,178,22350.2109375,0.725375,0.5261996515758502,0.41904150045453475,0.6063024996922032,,,,,,18.772296
0,179,26874.9921875,0.72665,0.5921671018276762,0.44649308973036483,0.5329399824136002,,,,,,18.858266
0,180,19946.154296875,0.778225,0.7431882965724064,0.5767196786471221,0.6615928396191132,,,,,,18.942512
0,181,30393.58984375,0.77365,0.7471176350296862,0.6000993181198437,0.6394977038438365,,,,,,19.028157
0,182,14122.7216796875,0.861525,0.8374779346191155,0.7382273743778347,0.7551834873948813,,,,,,19.113225
0,183,23982.47265625,0.751975,0.5349102879095781,0.40855798973679647,0.5666508235334515,,,,,,19.199305
0,184,23830.416015625,0.733375,0.6865033244950517,0.5410608914511232,0.5820716829444055,,,,,,19.284017
0,185,49082.48046875,0.66655,0.7312893668235663,0.49979401846740146,0.49804160760894556,,,,,,19.368924
0,186,36117.71875,0.716275,0.7675262312078994,0.5298316642523831,0.5912656702145982,,,,,,19.44872
0,187,15974.8427734375,0.809425,0.7578927206187234,0.6384508558353102,0.6772936197269521,,,,,,19.530969
0,188,28740.2734375,0.677575,0.7513682670160883,0.4846966129657344,0.5537050382919764,,,,,,19.610103
0,189,20344.90234375,0.78585,0.7444995077961439,0.6041980604469503,0.6561999317843149,,,,,,19.692089
0,190,24937.470703125,0.706875,0.8248134387495347,0.4657495576677812,0.6301555173697271,,,,,,19.772725
0,191,49607.234375,0.719525,0.670054132682929,0.5122625846771425,0.5381901510802027,,,,,,19.855733
0,192,40291.734375,0.521525,0.7355468965898414,0.318629718007521,0.44201889404435146,,,,,,19.934337
0,193,14300.796875,0.82875,0.7735549264408889,0.6553748256462774,0.7115744453863085,,,,,,20.017384
0,194,43474.71875,0.592225,0.5697696224904177,0.3801769501884268,0.3912999841729598,,,,,,20.097492
0,195,35150.2890625,0.750975,0.7483436128394164,0.5938328191742317,0.5947576061810204,,,,,,20.179099
0,196,10014.3359375,0.890075,0.8948611594701099,0.7998089036412879,0.8031163482796436,,,,,,20.258832
0,197,21644.109375,0.79855,0.7846579566672147,0.6527622527857075,0.6587386755395951,,,,,,20.34479
0,198,19282.984375,0.776425,0.7358938425449152,0.6025273417411845,0.6319469595096135,,,,,,20.425901
0,199,15442.8056640625,0.797975,0.7138576053214984,0.5955555907851487,0.6458665649875031,,,,,,20.509168
0,200,28920.5546875,0.707425,0.6777668222986666,0.5165919621430568,0.5602884673590443,,,,,,20.590737
0,201,29057.98046875,0.773825,0.7591260903474519,0.6129883080184876,0.6187716950037097,,,,,,20.673825
0,202,33776.5546875,0.608,0.5850973751058425,0.37196122895534234,0.38309873858199217,,,,,,20.754584
0,203,15887.3046875,0.791625,0.802968014492935,0.6048775099584304,0.6840226762579644,,,,,,20.836397
0,204,34322.53515625,0.63895,0.6248744276324298,0.45917898522734335,0.4701630340105758,,,,,,20.916992
0,205,36596.2578125,0.5712,0.6675351905837679,0.3990562164200962,0.39188806807933135,,,,,,20.999089
0,206,18412.05859375,0.825325,0.8208780458313447,0.6958343517797347,0.697170177691774,,,,,,21.079904
0,207,14486.076171875,0.822825,0.7992334126792954,0.6116141006705056,0.7319758880875571,,,,,,21.161501
0,208,25208.685546875,0.743875,0.7560504531070859,0.5910615540734889,0.5891114597363846,,,,,,21.241868
0,209,20240.923828125,0.781325,0.8016874515058694,0.6156123258288633,0.6600084808292126,,,,,,21.325097
0,210,34012.9921875,0.72705,0.7157723410586481,0.5578259217766359,0.5765762459150063,,,,,,21.405758
0,211,27492.03125,0.6588,0.6865572599962514,0.4878064985207842,0.4821057527703956,,,,,,21.488761
0,212,14048.4921875,0.877925,0.8659143044496201,0.7610112277861789,0.7858916873731534,,,,,,21.568705
0,213,25972.119140625,0.75515,0.7254462617423589,0.5829012215678402,0.6002424915313155,,,,,,21.651342
0,214,20452.146484375,0.76825,0.8327407553633781,0.5561990694587549,0.6755004340025469,,,,,,21.731046
0,215,18635.50390625,0.77415,0.8003512100071302,0.5826186837511286,0.6655742596805237,,,,,,21.813112
0,216,28833.119140625,0.72625,0.7391143433209338,0.5674634109992056,0.5748701420809575,,,,,,21.89303
0,217,17674.890625,0.826725,0.8289777223706932,0.6923427858837616,0.7103054074946578,,,,,,21.976097
0,218,19258.390625,0.75295,0.7777891311571123,0.599350226390557,0.6112348920586511,,,,,,22.055073
0,219,20767.126953125,0.745625,0.707004105340469,0.5564571203184985,0.6047736862248273,,,,,,22.137047
0,220,23368.73046875,0.76345,0.7638346354166667,0.6057605350776911,0.6247304498913885,,,,,,22.21838
0,221,13795.572265625,0.830625,0.8238960836659637,0.6645745122637243,0.7275043326945994,,,,,,22.299932
0,222,22337.5,0.788775,0.7806791438632201,0.6450954101818134,0.6500354012924394,,,,,,22.380112
0,223,20586.755859375,0.776325,0.7941688382288123,0.6029761933060602,0.6566528029253466,,,,,,22.462547
0,224,21073.513671875,0.782575,0.7869928439189826,0.6107046729336478,0.6617466868212881,,,,,,22.54343
0,225,15579.689453125,0.824675,0.8041372776162008,0.6529072718852748,0.717465719745506,,,,,,22.626493
0,226,18450.095703125,0.8182,0.8168597494219008,0.673265084681149,0.7004771777739206,,,,,,22.70789
0,227,17049.5078125,0.822475,0.8362879403747594,0.6858062477158628,0.7067830352737567,,,,,,22.792435
0,228,25094.65234375,0.70005,0.6318629974587646,0.4852042667788923,0.5332655976204507,,,,,,22.873362
0,229,20091.9296875,0.685075,0.7280217574380139,0.5209950286069385,0.5206515879529432,,,,,,22.956116
0,230,22533.048828125,0.7075,0.7495269297219731,0.5359530239282994,0.5656820058568744,,,,,,23.037
0,231,24742.67578125,0.67775,0.7446940851044068,0.5011487416999254,0.536094282496422,,,,,,23.126018
0,232,23215.07421875,0.7702,0.7669120349693741,0.6119415560514152,0.6130306440622966,,,,,,23.205896
0,233,28883.390625,0.660375,0.7222396749099488,0.48915276564794646,0.47930687804564936,,,,,,23.289366
0,234,27369.05078125,0.667725,0.7323334850499259,0.5001938416748501,0.4944067769232178,,,,,,23.370558
0,235,27753.853515625,0.65705,0.8161731652718831,0.39488698319883864,0.6035296923055508,,,,,,23.453645
0,236,40790.60546875,0.630775,0.6180782847135327,0.4390493484090936,0.4449866488436217,,,,,,23.538039
0,237,16443.486328125,0.821575,0.7953147837294281,0.6673434278693418,0.7021331387080876,,,,,,23.629384
0,238,24275.208984375,0.699575,0.7020060473517993,0.5355976273338565,0.5407136733925257,,,,,,23.711722
0,239,32814.57421875,0.496575,0.6021128470583021,0.315895583977845,0.3791498745026013,,,,,,23.797147
0,240,19123.603515625,0.763575,0.7436432965026827,0.5984056592625966,0.6212263098464543,,,,,,23.879457
0,241,16795.943359375,0.847075,0.845636296362041,0.7266793753175235,0.7372869839066529,,,,,,23.965593
0,242,21817.95703125,0.63375,0.7499325654253524,0.4551246027161132,0.49138110019474024,,,,,,24.049226
0,243,20479.435546875,0.6899,0.7558408498083421,0.5155580650528989,0.5487569695846891,,,,,,24.13464
0,244,32498.41015625,0.7066,0.7177069889493315,0.5418882320021954,0.5390003409658121,,,,,,24.218244
0,245,19919.712890625,0.782,0.7733317552923145,0.627171937871313,0.6475321456858467,,,,,,24.305631
0,246,26129.2421875,0.752125,0.7353857836853563,0.5894637920612718,0.5990815154690025,,,,,,24.392631
0,247,18141.87109375,0.79805,0.8327665621538254,0.6558402998953246,0.6739858527185447,,,,,,24.478618
0,248,23971.806640625,0.6912,0.6636178184191367,0.48935367174800215,0.5023115018027259,,,,,,24.561546
0,249,15753.4765625,0.8312,0.8061439825181778,0.68340422223512,0.7149977484297133,,,,,,24.64423
0,250,24358.1484375,0.676725,0.7201774741364448,0.497228672726983,0.5347339082106631,,,,,,24.724716
0,251,23647.947265625,0.708,0.7151919994877312,0.5440939475058859,0.5531081946667026,,,,,,24.807075
0,252,13460.33984375,0.900475,0.9000333222687865,0.790285478980544,0.8252401346875703,,,,,,24.886909
0,253,14637.703125,0.8176,0.7825918209843308,0.6364795005401109,0.7068649336252412,,,,,,24.970543
0,254,23943.94921875,0.690575,0.8229901474034006,0.45485704524225307,0.6110008548780735,,,,,,25.055002
0,255,31216.591796875,0.65475,0.6625938759961231,0.48419942295972157,0.4914253203087239,,,,,,25.142376
0,256,15065.35546875,0.852125,0.8276085066661315,0.6851174656375227,0.7570791060234204,,,,,,25.225858
0,257,31268.990234375,0.61875,0.6308779477654864,0.4049034695493874,0.5041439954826645,,,,,,25.310343
0,258,16821.328125,0.859925,0.8625023283888357,0.688751358153386,0.7760541079296643,,,,,,25.390471
0,259,25780.08203125,0.65555,0.6738626142119963,0.4628995151460034,0.4564324789465625,,,,,,25.473163
0,260,16009.892578125,0.7971,0.7630598826992142,0.6353725064910712,0.6525655612594053,,,,,,25.555445
0,261,30641.58203125,0.571775,0.5948565342993405,0.3697549962908801,0.36068892373279826,,,,,,25.642594
0,262,13989.6669921875,0.8525,0.8179670301320858,0.717085961374153,0.739655475033314,,,,,,25.727332
0,263,14418.9560546875,0.86585,0.8293591929630557,0.7211727935739903,0.7678617301380988,,,,,,25.813275
0,264,14492.4033203125,0.895575,0.8881415157568835,0.8021338319522855,0.8114780078790755,,,,,,25.896565
0,265,19324.068359375,0.7826,0.7748881680129315,0.6369873317995879,0.6416979377782016,,,,,,25.980106
0,266,23268.044921875,0.7071,0.6775442490723851,0.5043032163300858,0.5179131324387254,,,,,,26.063312
0,267,15871.8212890625,0.82605,0.7910425417220945,0.6516956181527991,0.7164272376240249,,,,,,26.150968
