epoch,iteration,train/loss,train/acc,train/acc_cls,train/mean_iu,train/fwavacc,valid/loss,valid/acc,valid/acc_cls,valid/mean_iu,valid/fwavacc,elapsed_time
0,140,27726.326171875,0.6702,0.5,0.3351,0.44916804000000005,,,,,,34.621204
0,141,27726.326171875,0.3567,0.5,0.17835,0.12723489000000002,,,,,,34.684669
0,142,27726.326171875,0.622125,0.5,0.3110625,0.38703951562500005,,,,,,34.747414
0,143,27726.326171875,0.567025,0.5,0.2835125,0.321517350625,,,,,,34.812687
0,144,27726.326171875,0.593875,0.5,0.2969375,0.35268751562500006,,,,,,34.876575
0,145,27726.326171875,0.6145,0.5,0.30725,0.37761025000000004,,,,,,34.94112
0,146,27726.326171875,0.9118,0.5,0.4559,0.8313792400000001,,,,,,35.004162
0,147,27726.326171875,0.587175,0.5,0.2935875,0.344774480625,,,,,,35.068001
0,148,27726.326171875,0.63775,0.5,0.318875,0.40672506250000007,,,,,,35.129879
0,149,27726.326171875,0.540625,0.5,0.2703125,0.292275390625,,,,,,35.195608
0,150,27726.326171875,0.679725,0.5,0.3398625,0.46202607562500003,,,,,,35.266101
0,151,27726.326171875,0.84105,0.5,0.420525,0.7073651025,,,,,,35.337065
0,152,27726.326171875,0.74015,0.5,0.370075,0.5478220225,,,,,,35.406551
0,153,27726.326171875,0.755575,0.5,0.3777875,0.570893580625,,,,,,35.47836
0,154,27726.326171875,0.5832,0.5,0.2916,0.3401222400000001,,,,,,35.548989
0,155,27726.326171875,0.90465,0.5,0.452325,0.8183916225,,,,,,35.619883
0,156,27726.326171875,0.67395,0.5,0.336975,0.45420860250000006,,,,,,35.689671
0,157,27726.326171875,0.666925,0.5,0.3334625,0.444788955625,,,,,,35.761179
0,158,27726.326171875,0.6118,0.5,0.3059,0.37429924000000003,,,,,,35.831028
0,159,27726.326171875,0.754025,0.5,0.3770125,0.5685537006249999,,,,,,35.902567
0,160,27726.326171875,0.65165,0.5,0.325825,0.42464772249999994,,,,,,35.965464
0,161,27726.326171875,0.576025,0.5,0.2880125,0.331804800625,,,,,,36.029805
0,162,27726.326171875,0.6756,0.5,0.3378,0.45643535999999996,,,,,,36.092893
0,163,27726.326171875,0.671525,0.5,0.3357625,0.4509458256250001,,,,,,36.156584
0,164,27726.326171875,0.68815,0.5,0.344075,0.47355042250000007,,,,,,36.218609
0,165,27726.326171875,0.89165,0.5,0.445825,0.7950397225000001,,,,,,36.283262
0,166,27726.326171875,0.643675,0.5,0.3218375,0.41431750562499997,,,,,,36.345826
0,167,27726.326171875,0.551075,0.5,0.2755375,0.303683655625,,,,,,36.410675
0,168,27726.326171875,0.497425,0.5,0.2487125,0.247431630625,,,,,,36.47191
0,169,27726.326171875,0.502875,0.5,0.2514375,0.25288326562499996,,,,,,36.536911
0,170,27726.326171875,0.393425,0.5,0.1967125,0.15478323062500002,,,,,,36.599364
0,171,27726.326171875,0.663575,0.5,0.3317875,0.44033178062500006,,,,,,36.664185
0,172,27726.326171875,0.666,0.5,0.333,0.44355600000000006,,,,,,36.727495
0,173,27726.326171875,0.669725,0.5,0.3348625,0.448531575625,,,,,,36.79363
0,174,27726.326171875,0.75975,0.5,0.379875,0.5772200625,,,,,,36.855801
0,175,27726.326171875,0.805675,0.5,0.4028375,0.649112205625,,,,,,36.918948
0,176,27726.326171875,0.613275,0.5,0.3066375,0.376106225625,,,,,,36.98066
0,177,27726.326171875,0.496575,0.5,0.2482875,0.246586730625,,,,,,37.044481
0,178,27726.326171875,0.851975,0.5,0.4259875,0.725861400625,,,,,,37.108253
0,179,27726.326171875,0.757175,0.5,0.3785875,0.573313980625,,,,,,37.171764
0,180,27726.326171875,0.65135,0.5,0.325675,0.42425682249999996,,,,,,37.234556
0,181,27726.326171875,0.674175,0.5,0.3370875,0.45451193062499995,,,,,,37.299917
0,182,27726.326171875,0.565,0.5,0.2825,0.3192249999999999,,,,,,37.362047
0,183,27726.326171875,0.70665,0.5,0.353325,0.4993542225,,,,,,37.426003
0,184,27726.326171875,0.769725,0.5,0.3848625,0.592476575625,,,,,,37.488412
0,185,27726.326171875,0.699375,0.5,0.3496875,0.48912539062499993,,,,,,37.553104
0,186,27726.326171875,0.92265,0.5,0.461325,0.8512830225,,,,,,37.614619
0,187,27726.326171875,0.63765,0.5,0.318825,0.4065975225000001,,,,,,37.678937
0,188,27726.326171875,0.6122,0.5,0.3061,0.37478883999999996,,,,,,37.741351
0,189,27726.326171875,0.454775,0.5,0.2273875,0.20682030062499998,,,,,,37.805619
0,190,27726.326171875,0.65255,0.5,0.326275,0.42582150249999995,,,,,,37.867731
0,191,27726.326171875,0.52695,0.5,0.263475,0.2776763025,,,,,,37.932952
0,192,27726.326171875,0.484075,0.5,0.2420375,0.234328605625,,,,,,37.995265
0,193,27726.326171875,0.56495,0.5,0.282475,0.31916850249999995,,,,,,38.060796
0,194,27726.326171875,0.53535,0.5,0.267675,0.2865996225,,,,,,38.123602
0,195,27726.326171875,0.646125,0.5,0.3230625,0.41747751562499996,,,,,,38.189114
0,196,27726.326171875,0.6159,0.5,0.30795,0.37933281,,,,,,38.251269
0,197,27726.326171875,0.853875,0.5,0.4269375,0.7291025156250001,,,,,,38.31616
0,198,27726.326171875,0.5833,0.5,0.29165,0.34023889000000007,,,,,,38.379471
0,199,27726.326171875,0.658725,0.5,0.3293625,0.433918625625,,,,,,38.444513
0,200,27726.326171875,0.758725,0.5,0.3793625,0.575663625625,,,,,,38.507221
0,201,27726.326171875,0.607975,0.5,0.3039875,0.36963360062500006,,,,,,38.571475
0,202,27726.326171875,0.630275,0.5,0.3151375,0.39724657562500004,,,,,,38.634047
0,203,27726.326171875,0.59665,0.5,0.298325,0.35599122250000004,,,,,,38.698209
0,204,27726.326171875,0.3817,0.5,0.19085,0.14569489,,,,,,38.760078
0,205,27726.326171875,0.693675,0.5,0.3468375,0.48118500562500005,,,,,,38.824121
0,206,27726.326171875,0.788925,0.5,0.3944625,0.622402655625,,,,,,38.887005
0,207,27726.326171875,0.6699,0.5,0.33495,0.44876601000000005,,,,,,38.950851
0,208,27726.326171875,0.687725,0.5,0.3438625,0.472965675625,,,,,,39.013505
0,209,27726.326171875,0.5179,0.5,0.25895,0.26822041,,,,,,39.077595
0,210,27726.326171875,0.585825,0.5,0.2929125,0.34319093062500006,,,,,,39.140464
0,211,27726.326171875,0.78095,0.5,0.390475,0.6098829025000001,,,,,,39.204801
0,212,27726.326171875,0.53145,0.5,0.265725,0.2824391025,,,,,,39.270722
0,213,27726.326171875,0.7371,0.5,0.36855,0.54331641,,,,,,39.335136
0,214,27726.326171875,0.65325,0.5,0.326625,0.4267355625,,,,,,39.39658
0,215,27726.326171875,0.495175,0.5,0.2475875,0.245198280625,,,,,,39.46167
0,216,27726.326171875,0.79885,0.5,0.399425,0.6381613224999999,,,,,,39.523378
0,217,27726.326171875,0.677625,0.5,0.3388125,0.45917564062500005,,,,,,39.587973
0,218,27726.326171875,0.630375,0.5,0.3151875,0.39737264062500005,,,,,,39.649523
0,219,27726.326171875,0.6018,0.5,0.3009,0.36216324,,,,,,39.714254
0,220,27726.326171875,0.46735,0.5,0.233675,0.2184160225,,,,,,39.776756
0,221,27726.326171875,0.672325,0.5,0.3361625,0.4520209056249999,,,,,,39.840353
0,222,27726.326171875,0.6182,0.5,0.3091,0.38217123999999997,,,,,,39.902955
0,223,27726.326171875,0.467925,0.5,0.2339625,0.21895380562499997,,,,,,39.966528
0,224,27726.326171875,0.54635,0.5,0.273175,0.2984983225,,,,,,40.02879
0,225,27726.326171875,0.69485,0.5,0.347425,0.48281652249999996,,,,,,40.093612
0,226,27726.326171875,0.72695,0.5,0.363475,0.5284563025,,,,,,40.155937
0,227,27726.326171875,0.5326,0.5,0.2663,0.28366275999999996,,,,,,40.221019
0,228,27726.326171875,0.611925,0.5,0.3059625,0.3744522056250001,,,,,,40.283903
0,229,27726.326171875,0.6605,0.5,0.33025,0.43626024999999996,,,,,,40.34784
0,230,27726.326171875,0.670475,0.5,0.3352375,0.4495367256250001,,,,,,40.410782
0,231,27726.326171875,0.6218,0.5,0.3109,0.38663524000000005,,,,,,40.47677
0,232,27726.326171875,0.498325,0.5,0.2491625,0.248327805625,,,,,,40.539271
0,233,27726.326171875,0.548375,0.5,0.2741875,0.30071514062499993,,,,,,40.604361
0,234,27726.326171875,0.570625,0.5,0.2853125,0.32561289062500004,,,,,,40.666859
0,235,27726.326171875,0.63065,0.5,0.315325,0.39771942250000003,,,,,,40.731471
0,236,27726.326171875,0.828025,0.5,0.4140125,0.685625400625,,,,,,40.793506
0,237,27726.326171875,0.8157,0.5,0.40785,0.6653664899999999,,,,,,40.85939
0,238,27726.326171875,0.689925,0.5,0.3449625,0.475996505625,,,,,,40.920966
0,239,27726.326171875,0.581075,0.5,0.2905375,0.337648155625,,,,,,40.985594
0,240,27726.326171875,0.632875,0.5,0.3164375,0.40053076562499995,,,,,,41.047534
0,241,27726.326171875,0.533975,0.5,0.2669875,0.28512930062499997,,,,,,41.112572
0,242,27726.326171875,0.67445,0.5,0.337225,0.4548828025,,,,,,41.17456
0,243,27726.326171875,0.5871,0.5,0.29355,0.34468640999999994,,,,,,41.23879
0,244,27726.326171875,0.686175,0.5,0.3430875,0.47083613062499996,,,,,,41.300688
0,245,27726.326171875,0.5276,0.5,0.2638,0.27836175999999996,,,,,,41.366682
0,246,27726.326171875,0.70335,0.5,0.351675,0.49470122250000004,,,,,,41.428573
0,247,27726.326171875,0.679325,0.5,0.3396625,0.46148245562499995,,,,,,41.493913
0,248,27726.326171875,0.7314,0.5,0.3657,0.53494596,,,,,,41.556676
0,249,27726.326171875,0.624325,0.5,0.3121625,0.38978170562500003,,,,,,41.621539
0,250,27726.326171875,0.566775,0.5,0.2833875,0.321233900625,,,,,,41.683851
0,251,27726.326171875,0.516,0.5,0.258,0.266256,,,,,,41.748642
0,252,27726.326171875,0.383725,0.5,0.1918625,0.147244875625,,,,,,41.811515
0,253,27726.326171875,0.736925,0.5,0.3684625,0.5430584556250001,,,,,,41.875913
0,254,27726.326171875,0.5465,0.5,0.27325,0.29866224999999996,,,,,,41.938978
0,255,27726.326171875,0.6201,0.5,0.31005,0.38452400999999997,,,,,,42.003712
0,256,27726.326171875,0.747675,0.5,0.3738375,0.559017905625,,,,,,42.070322
0,257,27726.326171875,0.566775,0.5,0.2833875,0.321233900625,,,,,,42.141742
0,258,27726.326171875,0.6716,0.5,0.3358,0.45104656,,,,,,42.211279
0,259,27726.326171875,0.50145,0.5,0.250725,0.25145210249999994,,,,,,42.283897
0,260,27726.326171875,0.72065,0.5,0.360325,0.5193364225,,,,,,42.35418
0,261,27726.326171875,0.54605,0.5,0.273025,0.29817060250000005,,,,,,42.425704
0,262,27726.326171875,0.716125,0.5,0.3580625,0.512835015625,,,,,,42.497071
0,263,27726.326171875,0.566425,0.5,0.2832125,0.32083728062499994,,,,,,42.56871
0,264,27726.326171875,0.496125,0.5,0.2480625,0.24614001562499999,,,,,,42.639423
0,265,27726.326171875,0.51865,0.5,0.259325,0.26899782250000004,,,,,,42.711522
0,266,27726.326171875,0.62845,0.5,0.314225,0.39494940249999994,,,,,,42.782181
0,267,27726.326171875,0.93655,0.5,0.468275,0.8771259025,,,,,,42.854304
0,268,27726.326171875,0.7321,0.5,0.36605,0.53597041,,,,,,42.924534
0,269,27726.326171875,0.354875,0.5,0.1774375,0.125936265625,,,,,,42.989013
0,270,27726.326171875,0.545225,0.5,0.2726125,0.297270300625,,,,,,43.051718
0,271,27726.326171875,0.52635,0.5,0.263175,0.2770443225,,,,,,43.116338
0,272,27726.326171875,0.768025,0.5,0.3840125,0.589862400625,,,,,,43.1792
0,273,27726.326171875,0.7549,0.5,0.37745,0.56987401,,,,,,43.243681
0,274,27726.326171875,0.6823,0.5,0.34115,0.46553329000000004,,,,,,43.306319
0,275,27726.326171875,0.592925,0.5,0.2964625,0.35156005562500003,,,,,,43.370502
0,276,27726.326171875,0.7107,0.5,0.35535,0.50509449,,,,,,43.432563
0,277,27726.326171875,0.69525,0.5,0.347625,0.48337256250000005,,,,,,43.497978
0,278,27726.326171875,0.7745,0.5,0.38725,0.5998502499999999,,,,,,43.559898
0,279,27726.326171875,0.8276,0.5,0.4138,0.68492176,,,,,,43.626465
0,280,27726.326171875,0.81865,0.5,0.409325,0.6701878225,,,,,,43.689254
0,281,27726.326171875,0.7006,0.5,0.3503,0.49084036,,,,,,43.754044
0,282,27726.326171875,0.5641,0.5,0.28205,0.31820881000000006,,,,,,43.816101
0,283,27726.326171875,0.790225,0.5,0.3951125,0.6244555506249999,,,,,,43.880753
0,284,27726.326171875,0.572675,0.5,0.2863375,0.32795665562500004,,,,,,43.942833
0,285,27726.326171875,0.6833,0.5,0.34165,0.46689889,,,,,,44.00704
0,286,27726.326171875,0.6727,0.5,0.33635,0.45252528999999997,,,,,,44.069398
0,287,27726.326171875,0.692225,0.5,0.3461125,0.479175450625,,,,,,44.134312
0,288,27726.326171875,0.612525,0.5,0.3062625,0.37518687562499997,,,,,,44.195894
0,289,27726.326171875,0.783375,0.5,0.3916875,0.6136763906250001,,,,,,44.259861
0,290,27726.326171875,0.5627,0.5,0.28135,0.31663128999999995,,,,,,44.321467
0,291,27726.326171875,0.508425,0.5,0.2542125,0.258495980625,,,,,,44.385399
0,292,27726.326171875,0.548425,0.5,0.2742125,0.30076998062500004,,,,,,44.447542
0,293,27726.326171875,0.410625,0.5,0.2053125,0.168612890625,,,,,,44.511755
0,294,27726.326171875,0.7455,0.5,0.37275,0.5557702500000001,,,,,,44.574887
0,295,27726.326171875,0.5837,0.5,0.29185,0.34070569,,,,,,44.639713
0,296,27726.326171875,0.671625,0.5,0.3358125,0.451080140625,,,,,,44.702877
0,297,27726.326171875,0.58025,0.5,0.290125,0.33669006250000005,,,,,,44.766742
0,298,27726.326171875,0.6134,0.5,0.3067,0.37625955999999994,,,,,,44.829469
0,299,27726.326171875,0.76275,0.5,0.381375,0.5817875625000001,,,,,,44.894298
0,300,27726.326171875,0.681525,0.5,0.3407625,0.4644763256250001,,,,,,44.955469
0,301,27726.326171875,0.638575,0.5,0.3192875,0.407778030625,,,,,,45.020839
0,302,27726.326171875,0.535925,0.5,0.2679625,0.287215605625,,,,,,45.083728
0,303,27726.326171875,0.658775,0.5,0.3293875,0.433984500625,,,,,,45.148049
0,304,27726.326171875,0.782275,0.5,0.3911375,0.6119541756250001,,,,,,45.209845
0,305,27726.326171875,0.489775,0.5,0.2448875,0.23987955062500002,,,,,,45.275113
0,306,27726.326171875,0.60185,0.5,0.300925,0.3622234225,,,,,,45.337236
0,307,27726.326171875,0.63675,0.5,0.318375,0.40545056250000006,,,,,,45.402209
0,308,27726.326171875,0.71505,0.5,0.357525,0.5112965024999999,,,,,,45.465384
0,309,27726.326171875,0.845825,0.5,0.4229125,0.7154199306250001,,,,,,45.530739
0,310,27726.326171875,0.453725,0.5,0.2268625,0.205866375625,,,,,,45.593759
0,311,27726.326171875,0.892625,0.5,0.4463125,0.796779390625,,,,,,45.659379
0,312,27726.326171875,0.79505,0.5,0.397525,0.6321045025,,,,,,45.721488
0,313,27726.326171875,0.728025,0.5,0.3640125,0.530020400625,,,,,,45.786399
0,314,27726.326171875,0.6571,0.5,0.32855,0.43178041,,,,,,45.849573
0,315,27726.326171875,0.643275,0.5,0.3216375,0.41380272562500003,,,,,,45.914468
0,316,27726.326171875,0.632,0.5,0.316,0.399424,,,,,,45.976481
